transaction_line_id,order_id,order_date,month,customer_id,product_id,variant_id,product_title,category,channel,device,province,city,quantity,unit_price_zar,discount_pct,gross_revenue_zar,discount_amount_zar,net_revenue_zar,estimated_unit_cost_zar,gross_margin_zar,return_flag,return_amount_zar,fulfillment_days,payment_method,campaign,source_system,ingested_at_utc,raw_file_name,data_quality_issue,source_issue_text,order_date_clean,silver_quality_status
3036,10002199,2026-04-01 00:00:00,2026-04,170021,9028221698272,47896707530976,Jersey MTB Gravity 3.0 V23,Apparel,Marketplace,Mobile,Gauteng,Johannesburg,2,599.0,0.0491,1198.0,58.821799999999996,1139.1782,279.95,579.2782000000001,0,0.0,4,Instant Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-04-01,clean
3037,10002200,2026-04-02 00:00:00,2026-04,166787,9028224811232,47896741118176,Boots 5.5 FlexLock,Footwear,Direct,Desktop,Western Cape,Cape Town,1,8999.0,0.0554,8999.0,498.5446,8500.4554,5370.96,3129.4954000000007,0,0.0,2,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-04-02,clean
3038,10002200,2024-02-29 00:00:00,2024-02,9008,9028213440736,47896613290208,Visor Moto 2.5 - v25,Helmet,Paid Search,Desktop,Kwazulu-Natal,Durban,3,599.0,0.0023,1797.0,4.1331,1792.8669,335.87,785.2569,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-02-29,clean
3039,10002201,2025-01-06 00:00:00,2025-01,124405,9028217733344,47896664309984,Jersey MTB Gravity 4.0 V24 - Junior,Apparel,Email,Mobile,Limpopo,Polokwane,1,699.0,0.0251,699.0,17.544900000000002,681.4551,318.91,362.5451,0,0.0,3,Card,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-01-06,clean
3040,10002202,2025-04-30 00:00:00,2025-04,72961,9028221305056,47896701960416,Sole 4.5/5.5 Moto - Pair,Footwear,Direct,Mobile,Gauteng,Johannesburg,1,1299.0,0.0191,1299.0,24.8109,1274.1891,709.38,564.8091000000001,0,0.0,1,Instant Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-04-30,clean
3041,10002202,2026-05-31 00:00:00,2026-05,139184,9028209574112,47896580882656,Elbow Guard ReaFlex Hybrid,Body Protection,Direct,Mobile,Western Cape,Cape Town,1,1699.0,0.0054,1699.0,9.1746,1689.8254,893.51,796.3154,0,0.0,4,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-05-31,clean
3042,10002203,2025-06-15 00:00:00,2025-06,13720,9028193485024,47896490279136,Goggle Case Velocity,Goggles,Paid Social,Tablet,Gauteng,Johannesburg,1,999.0,0.0168,999.0,16.783199999999997,982.2168,468.97,513.2468,0,0.0,6,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-06-15,clean
3043,10002204,2024-07-09 00:00:00,2024-07,11538,9028233658592,47896835883232,Jersey MTB Trail 3.0 - Women,Apparel,Direct,Mobile,Gauteng,Johannesburg,1,699.0,0.0156,699.0,10.904399999999999,688.0956,329.35,358.74559999999997,0,0.0,6,Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-07-09,clean
3044,10002205,2025-11-30 00:00:00,2025-11,129232,9028201087200,47896514265312,Jacket MTB HydraDri 4.0,Body Protection,Marketplace,Mobile,Gauteng,Johannesburg,1,1899.0,0.2049,1899.0,389.1051,1509.8949,983.37,526.5249,0,0.0,3,Eft,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-11-30,clean
3045,10002205,2024-07-01 00:00:00,2024-07,11459,9028234412256,47896849055968,Shorts MTB Trail 2.0,Apparel,Paid Search,Mobile,Mpumalanga,Mbombela,1,1299.0,0.0189,1299.0,24.5511,1274.4489,599.43,675.0189000000001,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-07-01,clean
3046,10002206,2025-12-09 00:00:00,2025-12,35156,9028213833952,47896616108256,Gloves MTB 5.0 Endurance - Women,Gloves,Paid Search,Mobile,Eastern Cape,Gqeberha,1,1099.0,0.1688,1099.0,185.5112,913.4888,492.54,420.94879999999995,0,0.0,3,Instant Eft,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-12-09,clean
3047,10002207,2024-12-07 00:00:00,2024-12,162155,9028232184032,47896815501536,Jersey MTB Trail 3.0 - Long Sleeve - Women,Apparel,Email,Mobile,Eastern Cape,Gqeberha,1,799.0,0.1114,799.0,89.0086,709.9914,365.55,344.4414,0,0.0,4,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-12-07,clean
3048,10002207,2024-06-22 00:00:00,2024-06,19300,9028218585312,47896672665824,Shorts MTB Trail 3.0 V23,Apparel,Email,Mobile,Mpumalanga,Mbombela,1,999.0,0.0523,999.0,52.2477,946.7523,464.98,481.7723,0,0.0,3,Card,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-06-22,clean
3049,10002208,2024-03-07 00:00:00,2024-03,162580,9028221960416,47896712904928,Boot ADV HydraDri 7.5,Footwear,Paid Social,Mobile,Western Cape,Cape Town,2,6499.0,0.0307,12998.0,399.03860000000003,12598.9614,3828.14,4942.6814,0,0.0,3,Eft,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-03-07,clean
3050,10002209,2025-03-30 00:00:00,2025-03,97268,9028218061024,47896666865888,Gloves ADV X-Flow 7.5,Gloves,Direct,Mobile,Western Cape,Cape Town,1,1799.0,0.0236,1799.0,42.4564,1756.5436,783.25,973.2936,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-03-30,clean
3051,10002210,2025-10-19 00:00:00,2025-10,10710,9193212117216,48752708911328,Collars Grip 6.0,Parts & Accessories,Organic Search,Tablet,Kwazulu-Natal,Durban,1,249.0,0.0155,249.0,3.8595,245.1405,102.75,142.3905,0,0.0,4,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-10-19,clean
3052,10002210,2025-06-10 00:00:00,2025-06,18450,9028206493920,47896550899936,Jersey MTB Trail 1.0 X-flow V24,Apparel,Paid Search,Mobile,Western Cape,Cape Town,1,699.0,0.017,699.0,11.883000000000001,687.117,312.1,375.01699999999994,0,0.0,3,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-06-10,clean
3053,10002211,2025-06-29 00:00:00,2025-06,3159,9028214292704,47896621514976,Gloves MTB 1.0 GripR - Women,Gloves,Organic Search,Mobile,North West,Rustenburg,1,599.0,0.0068,599.0,4.0732,594.9268,250.52,344.4068,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-06-29,clean
3054,10002212,2025-09-27 00:00:00,2025-09,75568,9028235067616,47896860721376,Helmet Kit ADV 7.5 Polymer with 2.5 Goggle,Helmet,Paid Social,Tablet,Eastern Cape,Gqeberha,1,6499.0,0.0334,6499.0,217.0666,6281.9334,3613.39,2668.5434,0,0.0,3,Payflex,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-09-27,clean
3055,10002213,2025-09-10 00:00:00,2025-09,27366,9028218388704,47896671027424,Jersey MTB Trail 4.0 V24,Apparel,Direct,Mobile,Kwazulu-Natal,Durban,4,999.0,0.0254,3996.0,101.49839999999999,3894.5016,467.25,2025.5016,0,0.0,2,Instant Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-09-10,clean
3056,10002213,2024-08-16 00:00:00,2024-08,179307,9028208165088,47896566595808,Socks MTB,Footwear,Organic Search,Desktop,Limpopo,Polokwane,1,239.0,0.0095,239.0,2.2704999999999997,236.7295,129.39,107.33950000000002,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-08-16,clean
3057,10002214,2025-03-08 00:00:00,2025-03,124174,9028220289248,47896687771872,Gloves ADV X-Flow 5.5,Gloves,Direct,Mobile,Western Cape,Cape Town,1,1299.0,0.0047,1299.0,6.105300000000001,1292.8947,577.32,715.5747,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-03-08,clean
3058,10002215,2025-02-15 00:00:00,2025-02,153105,9028224942304,47896741740768,Beanies Team,Other Gear,Organic Search,Mobile,Mpumalanga,Mbombela,1,299.0,0.0872,299.0,26.0728,272.92719999999997,158.66,114.26719999999997,0,0.0,2,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-02-15,clean
3059,10002215,2025-06-30 00:00:00,2025-06,31143,9028205936864,47896543822048,Jersey MTB Gravity  1.0 V24,Apparel,Direct,Desktop,Gauteng,Johannesburg,3,699.0,0.024,2097.0,50.328,2046.672,313.33,1106.682,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-06-30,clean
3060,10002216,2025-12-10 00:00:00,2025-12,5327,9028233068768,47896827592928,Glove ADV HydraDri 6.5,Gloves,Organic Search,Tablet,Kwazulu-Natal,Durban,1,1799.0,0.1633,1799.0,293.7767,1505.2233,795.98,709.2433000000001,0,0.0,2,Eft,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,negative_quantity;,negative_quantity;,2025-12-10,corrected
3061,10002217,2026-05-06 00:00:00,2026-05,151775,9028213801184,47896615747808,Gloves MTB 5.0 Endurance,Gloves,Organic Search,Mobile,Kwazulu-Natal,Durban,2,999.0,0.0422,1998.0,84.3156,1913.6844,436.01,1041.6644000000001,0,0.0,4,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-05-06,clean
3062,10002218,2025-05-24 00:00:00,2025-05,111922,9028193255648,47896489820384,Buckle and Bolt pack Dual Axis,Body Protection,Direct,Mobile,Kwazulu-Natal,Durban,1,138.0,0.0197,138.0,2.7186,135.2814,72.85,62.4314,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-05-24,clean
3063,10002218,2025-05-01 00:00:00,2025-05,160705,9028230349024,47896791875808,Jersey MTB Gravity 2.0 - Long Sleeve - Women,Apparel,Paid Search,Desktop,Eastern Cape,Gqeberha,1,699.0,0.0142,699.0,9.9258,689.0742,325.75,363.3242,0,0.0,1,Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-05-01,clean
3064,10002219,2024-06-15 00:00:00,2024-06,107928,9028233330912,47896831033568,Jacket MTB HydraDri 2.0 - Women,Body Protection,Paid Search,Mobile,Western Cape,Cape Town,1,1299.0,0.0332,1299.0,43.1268,1255.8732,669.21,586.6632,0,0.0,10,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,standardisation_needed;,standardisation_needed;,2024-06-15,corrected
3065,10002220,2025-05-31 00:00:00,2025-05,79034,9028214849760,47896628822240,Jersey MTB Trail 3.0,Apparel,Email,Mobile,Eastern Cape,Gqeberha,2,799.0,0.0385,1598.0,61.522999999999996,1536.477,381.51,773.4570000000001,0,0.0,2,Instant Eft,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-05-31,clean
3066,10002221,2025-05-06 00:00:00,2025-05,163359,9028236247264,47896884248800,Jacket MTB ThermaFlow 2.0,Body Protection,Organic Search,Mobile,Western Cape,Cape Town,1,2099.0,0.0154,2099.0,32.324600000000004,2066.6754,1075.69,990.9854,0,0.0,5,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-05-06,clean
3067,10002221,2024-12-02 00:00:00,2024-12,99619,9028196335840,47896496734432,Knee Brace Z-Frame - Pair - Junior,Body Protection,Organic Search,Mobile,North West,Rustenburg,2,4899.0,0.0486,9798.0,476.1828,9321.8172,2699.42,3922.9771999999994,0,0.0,2,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-12-02,clean
3068,10002222,2024-06-11 00:00:00,2024-06,87261,9028214128864,47896620073184,Gloves MTB 1.0 GripR - Women,Gloves,Organic Search,Desktop,Kwazulu-Natal,Durban,1,459.0,0.02,459.0,9.18,449.82,201.69,248.13,0,0.0,2,Instant Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-06-11,clean
3069,10002223,2025-07-22 00:00:00,2025-07,110241,9028228350176,47896766906592,Sunglasses RideViz Lite,Goggles,Paid Search,Mobile,Gauteng,Johannesburg,1,1699.0,0.0295,1699.0,50.1205,1648.8795,806.93,841.9495000000001,1,1648.8795,3,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-07-22,clean
3070,10002223,2025-01-28 00:00:00,2025-01,127612,9028221173984,47896699863264,Shoes Flat 1.0,Footwear,Paid Social,Mobile,Kwazulu-Natal,Durban,1,1499.0,0.0105,1499.0,15.739500000000001,1483.2605,890.26,593.0005000000001,0,0.0,1,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-01-28,clean
3071,10002224,2024-10-18 00:00:00,2024-10,78473,9028233003232,47896826675424,Boot ADV HydraDri 8.5,Footwear,Paid Social,Desktop,North West,Rustenburg,3,8099.0,0.0181,24297.0,439.77570000000003,23857.2243,4927.59,9074.454300000001,0,0.0,1,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-10-18,clean
3072,10002225,2025-04-26 00:00:00,2025-04,111390,9028230086880,47896787484896,Shorts MTB Gravity 2.0,Apparel,Email,Mobile,Western Cape,Cape Town,1,1199.0,0.01,1199.0,11.99,1187.01,564.49,622.52,0,0.0,5,Card,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-04-26,clean
3073,10002226,2024-04-26 00:00:00,2024-04,157542,9028208591072,47896571674848,Visor MTB Gravity 2.0 V25,Helmet,Direct,Desktop,Kwazulu-Natal,Durban,2,499.0,0.0033,998.0,3.2934,994.7066,274.04,446.62659999999994,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-04-26,clean
3074,10002226,2026-04-30 00:00:00,2026-04,73940,9028214849760,47896628789472,Jersey MTB Trail 3.0,Apparel,Paid Search,Desktop,Gauteng,Johannesburg,4,799.0,0.019,3196.0,60.724,3135.276,396.71,1548.436,0,0.0,3,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-04-30,clean
3075,10002227,2025-09-14 00:00:00,2025-09,82057,9028206559456,47896552833248,Jersey MTB Trail 1.0  V24,Apparel,Paid Social,Mobile,Mpumalanga,Mbombela,1,799.0,0.0105,799.0,8.3895,790.6105,378.89,411.7205,0,0.0,3,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-09-14,clean
3076,10002228,2026-04-28 00:00:00,2026-04,50057,9028230447328,47896792727776,Long Sleeve Shirt Tech,Apparel,Paid Social,Desktop,Kwazulu-Natal,Durban,4,1099.0,0.02,4396.0,87.92,4308.08,516.64,2241.52,0,0.0,2,Eft,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-04-28,clean
3077,10002228,2025-05-30 00:00:00,2025-05,120186,9028203086048,47896525340896,Jacket MTB HydraDri 2.0,Body Protection,Paid Social,Desktop,Western Cape,Cape Town,3,1899.0,0.023,5697.0,131.031,5565.969,1011.89,2530.299,0,0.0,2,Payflex,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-05-30,clean
3078,10002229,2024-02-27 00:00:00,2024-02,80309,9028234739936,47896855183584,Jersey MTB Trail 1.0 X-Flow,Apparel,Organic Search,Mobile,Western Cape,Cape Town,3,699.0,0.0023,2097.0,4.8231,2092.1769,352.78,1033.8369,1,2092.1769,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-02-27,clean
3079,10002230,2025-06-10 00:00:00,2025-06,149435,9028209541344,47896580587744,Lens Velocity - Standard,Goggles,Organic Search,Mobile,Kwazulu-Natal,Durban,1,499.0,0.0372,499.0,18.5628,480.4372,233.61,246.8272,0,0.0,1,Gift Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-06-10,clean
3080,10002231,2025-06-17 00:00:00,2025-06,109339,9028195352800,47896494538976,Body Protector 3DF AirFit Hybrid,Body Protection,Direct,Mobile,Mpumalanga,Mbombela,2,5999.0,0.0137,11998.0,164.3726,11833.6274,3282.69,5268.247399999999,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-06-17,clean
3081,10002231,2025-12-14 00:00:00,2025-12,109055,9028234936544,47896858329312,Pants MTB Enduro 3.0,Apparel,Paid Social,Desktop,Gauteng,Johannesburg,1,1499.0,0.1603,1499.0,240.2897,1258.7103,723.59,535.1202999999999,0,0.0,2,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-12-14,clean
3082,10002232,2025-07-18 00:00:00,2025-07,8030,9193211592928,48752707600608,Stem Gravity 4.0 - Ø31.8mm,Other Gear,Organic Search,Mobile,Kwazulu-Natal,Durban,1,1399.0,0.0191,1399.0,26.720899999999997,1372.2791,691.2,681.0790999999999,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-07-18,clean
3083,10002233,2026-02-23 00:00:00,2026-02,169916,9028207509728,47896560402656,Visor Moto 8.5 - v24,Helmet,Paid Social,Tablet,Gauteng,Johannesburg,1,999.0,0.0137,999.0,13.686300000000001,985.3137,572.64,412.67370000000005,0,0.0,1,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-02-23,clean
3084,10002234,2026-06-14 00:00:00,2026-06,167824,9028219732192,47896682266848,Shoes RideOn's 2.0,Footwear,Marketplace,Mobile,Western Cape,Cape Town,1,1599.0,0.0005,1599.0,0.7995,1598.2005,918.05,680.1505,0,0.0,4,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-06-14,clean
3085,10002234,2024-10-24 00:00:00,2024-10,81649,9028228743392,47896770871520,Jersey MTB Gravity 3.0 - Junior,Apparel,Email,Desktop,Kwazulu-Natal,Durban,1,699.0,0.02,699.0,13.98,685.02,331.29,353.72999999999996,0,0.0,2,Instant Eft,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-10-24,clean
3086,10002235,2024-03-12 00:00:00,2024-03,163907,9028204724448,47896535630048,Jacket Moto 5.5 Enduro,Body Protection,Email,Mobile,Kwazulu-Natal,Durban,1,6999.0,0.0098,6999.0,68.5902,6930.4098,3423.57,3506.8398,1,6930.4098,1,Card,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-03-12,clean
3087,10002236,2026-01-11 00:00:00,2026-01,152663,9028225368288,47896750031072,Vest MTB Endurance 2.0,Body Protection,Email,Mobile,Gauteng,Johannesburg,2,1189.0,0.0391,2378.0,92.97980000000001,2285.0202,613.66,1057.7002,0,0.0,2,Eft,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-01-11,clean
3088,10002236,2026-04-07 00:00:00,2026-04,48171,9028211376352,47896594546912,Gloves Moto 1.5 GripR,Gloves,Direct,Mobile,Gauteng,Johannesburg,2,649.0,0.0129,1298.0,16.7442,1281.2558,285.17,710.9157999999999,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-04-07,clean
3089,10002237,2024-10-11 00:00:00,2024-10,41284,9028205641952,47896541200608,Pants MTB Gravity 3.0,Apparel,Organic Search,Mobile,Limpopo,Polokwane,1,1599.0,0.0135,1599.0,21.5865,1577.4135,738.17,839.2435000000002,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-10-11,clean
3090,10002238,2024-02-25 00:00:00,2024-02,103585,9028214292704,47896621973728,Gloves MTB 1.0 GripR - Women,Gloves,Paid Social,Mobile,Gauteng,Johannesburg,1,599.0,0.0288,599.0,17.2512,581.7488,268.33,313.4188,0,0.0,2,Payflex,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-02-25,clean
3091,10002239,2025-12-21 00:00:00,2025-12,102705,9028207018208,47896556896480,Jersey Moto 4.5 X-Flow,Apparel,Direct,Mobile,Mpumalanga,Mbombela,1,849.0,0.0833,849.0,70.7217,778.2783,354.42,423.85829999999993,0,0.0,5,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-12-21,clean
3092,10002239,2024-05-08 00:00:00,2024-05,61589,9193211953376,48752708550880,Grips ReaFlex 6.0 - Diamond,Other Gear,Email,Mobile,North West,Rustenburg,1,599.0,0.0148,599.0,8.8652,590.1348,304.53,285.60480000000007,0,0.0,2,Payflex,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-05-08,clean
3093,10002240,2025-08-29 00:00:00,2025-08,24975,9028231659744,47896807375072,Jersey MTB Gravity 3.0 - Long Sleeve,Apparel,Paid Search,Mobile,Western Cape,Cape Town,1,999.0,0.0036,999.0,3.5964,995.4036,511.2,484.2036,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-08-29,clean
3094,10002241,2024-10-25 00:00:00,2024-10,23674,9028234477792,47896850366688,Jersey MTB Gravity 4.0,Apparel,Organic Search,Mobile,International,Windhoek,2,999.0,0.0161,1998.0,32.1678,1965.8322,453.78,1058.2722,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-10-25,clean
3095,10002242,2024-06-25 00:00:00,2024-06,101614,9028202037472,47896519672032,Jersey MTB All Mountain 2.0 V23 - Junior,Apparel,Organic Search,Mobile,Western Cape,Cape Town,1,449.0,0.0019,449.0,0.8531,448.1469,204.35,243.79690000000002,0,0.0,1,Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-06-25,clean
3096,10002242,2025-12-09 00:00:00,2025-12,132215,9028226482400,47896756125920,T-Shirt Core,Apparel,Direct,Mobile,North West,Rustenburg,1,599.0,0.1242,599.0,74.39580000000001,524.6042,279.05,245.55419999999998,0,0.0,1,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-12-09,clean
