transaction_line_id,order_id,customer_id,product_title,category,channel,province,net_revenue_zar,return_flag,return_risk_score,risk_band
6121,10004434,59300,T-Shirt Core,Apparel,Organic Search,KwaZulu-Natal,493.88,0,0.5599500722195416,High
237325,10171973,171170,Jersey Moto 3.5,Apparel,Organic Search,Gauteng,698.17,0,0.5599483415577606,High
196735,10142560,52919,Jersey MTB Gravity 3.0 V24,Apparel,Direct,KwaZulu-Natal,832.56,0,0.5599466887861595,High
228525,10165597,36832,Shorts MTB Endurance 5.0 Cargo,Apparel,Organic Search,Gauteng,961.17,0,0.5599462811217398,High
58502,10042392,179224,Jersey MTB Enduro 3.0,Apparel,Organic Search,Gauteng,820.92,0,0.5599424864739766,High
24951,10018079,161584,Jersey MTB Trail 4.0,Apparel,Paid Search,Gauteng,1788.5,0,0.5599399589426339,High
186419,10135085,19111,Jersey MTB Endurance 4.0 - Long Sleeve,Apparel,Organic Search,Gauteng,1617.03,0,0.5599399402051001,High
240726,10174438,8143,Jersey MTB Gravity 4.0,Apparel,Email,Gauteng,970.96,0,0.5599393468685013,High
232687,10168613,35115,Jersey MTB All Mountain 2.0 V22 - Women,Apparel,Email,Gauteng,290.0,0,0.5599376030415703,High
170321,10123420,107403,Jersey MTB Endurance 5.0 Cargo - Women,Apparel,Organic Search,Western Cape,3129.38,0,0.559937287193585,High
230433,10166979,103589,Jersey MTB All Mountain 3.0 V23 - Women,Apparel,Paid Social,Western Cape,1166.29,1,0.5599368762907901,High
69744,10050538,5138,Jersey MTB Gravity 2.0 V23,Apparel,Organic Search,Gauteng,580.88,0,0.5599319517701804,High
16782,10012160,123550,Jersey MTB Trail 3.0 - Long Sleeve - Women,Apparel,Paid Search,Western Cape,777.85,0,0.5599318152299517,High
208472,10151065,44467,Jersey Moto 4.5 Enduro,Apparel,Paid Social,Western Cape,868.41,1,0.5599306364960698,High
23481,10017014,160531,Jersey MTB All Mountain 2.0 V23,Apparel,Organic Search,Western Cape,495.62,0,0.5599292741639389,High
249307,10180656,19069,Jersey Moto 4.5 Enduro,Apparel,Marketplace,Mpumalanga,2614.45,0,0.5599292457146663,High
74753,10054168,165674,Jersey MTB Gravity 3.0 - Junior,Apparel,Email,Western Cape,1334.11,0,0.5599267856990326,High
160887,10116584,10195,Jersey MTB Gravity 3.0 V23,Apparel,Direct,Gauteng,598.4,0,0.5599266917590174,High
76598,10055505,168977,Cap Trucker - Speed Company Racing,Apparel,Organic Search,KwaZulu-Natal,971.78,0,0.5599215164395617,High
48668,10035265,62824,Shorts MTB Endurance 3.0 - Women,Apparel,Email,Gauteng,1801.74,0,0.5599200045763438,High
252050,10182644,127046,Jersey MTB Gravity 4.0,Apparel,Email,Gauteng,986.93,0,0.5599198631857651,High
244576,10177228,70970,Jersey Moto 5.5 UltraWeld,Apparel,Organic Search,Western Cape,1386.15,0,0.5599198362171242,High
258195,10187097,135716,Jersey MTB Trail 3.0 - Women,Apparel,Email,Gauteng,680.1,0,0.5599178386565276,High
39935,10028937,59112,Jersey MTB Gravity 2.0 V22 - Women,Apparel,Marketplace,KwaZulu-Natal,1709.69,0,0.5599178263670638,High
100247,10072642,35362,Jersey Moto 3.5,Apparel,Organic Search,Western Cape,1391.46,0,0.5599162617566622,High
86860,10062941,34138,Jersey MTB Trail 3.0 - Long Sleeve,Apparel,Email,Gauteng,1680.37,0,0.559911121183992,High
66992,10048544,108600,Jersey MTB All Mountain 2.0 V23,Apparel,Organic Search,Limpopo,479.47,0,0.5599103483918324,High
38758,10028084,57111,T-shirt Tech - Women,Apparel,Direct,International,2278.69,0,0.5599037321362994,High
139539,10101114,141654,Shorts Liner MTB 3.0,Apparel,Paid Search,KwaZulu-Natal,1455.81,0,0.5598987050699773,High
239609,10173628,64419,Shorts MTB All Mountain 2.0 V24 - Women,Apparel,Email,Western Cape,1152.32,0,0.5598968958535494,High
277453,10201052,148047,Shorts MTB Enduro 2.0,Apparel,Organic Search,Gauteng,1165.43,0,0.5598962771916055,High
177854,10128878,122584,Jacket ADV Rain Cover,Apparel,Paid Search,KwaZulu-Natal,1727.95,0,0.5598961264064555,High
207514,10150371,86617,T-Shirt Core,Apparel,Organic Search,KwaZulu-Natal,188.71,0,0.5598955038110156,High
190150,10137789,7902,Jersey MTB Gravity 1.0,Apparel,Organic Search,KwaZulu-Natal,3175.73,0,0.5598941761653057,High
31167,10022584,88720,Jacket ADV Rain Cover,Apparel,Direct,Mpumalanga,1730.54,1,0.559892803307549,High
196516,10142402,7586,Shorts MTB Trail 2.0 - Women,Apparel,Paid Social,Western Cape,2763.4,0,0.5598916495125533,High
131768,10095483,144887,Jersey MTB All Mountain 3.0 V24 - Women,Apparel,Organic Search,KwaZulu-Natal,880.57,0,0.5598877311600493,High
248790,10180281,47758,Jersey Moto 4.5 Lite -V24,Apparel,Direct,International,793.82,0,0.5598870378002478,High
174481,10126434,30556,Jersey MTB All Mountain 2.0 V24 - Junior,Apparel,Paid Search,KwaZulu-Natal,1786.98,0,0.5598845867080159,High
113659,10082360,25236,Jersey MTB Enduro 3.0 V22,Apparel,Direct,Free State,339.46,0,0.5598830100626816,High
264042,10191334,14797,Jersey MTB Endurance 5.0 - Women,Apparel,Organic Search,Western Cape,3491.86,0,0.5598822880699912,High
278638,10201910,90582,Jersey MTB Gravity 4.0 - Women,Apparel,Paid Search,KwaZulu-Natal,942.33,0,0.5598821726428364,High
153187,10111004,139182,Jersey MTB Gravity 2.0 - Long Sleeve - Women,Apparel,Marketplace,International,2091.12,0,0.5598814006178404,High
112657,10081634,44832,Jersey MTB Enduro 3.0 - Junior,Apparel,Paid Social,Western Cape,1477.95,0,0.5598682719430704,High
275341,10199521,127445,Sweater Tech,Apparel,Paid Search,Free State,1376.98,0,0.5598680016211819,High
294834,10213647,5689,T-Shirt Core,Apparel,Direct,Free State,483.39,0,0.5598653163075129,High
282095,10204415,99953,Hoodie Zip Tech,Apparel,Direct,KwaZulu-Natal,5050.75,0,0.5598634234058084,High
291869,10211498,25918,Jersey MTB Gravity 3.0 - Long Sleeve - Junior,Apparel,Email,Gauteng,794.74,0,0.5598633617442982,High
56942,10041261,158269,Jersey MTB Gravity 2.0,Apparel,Email,Gauteng,2405.36,0,0.5598623242423314,High
224099,10162389,92783,Jersey Moto 4.5 Lite V25- - Women,Apparel,Paid Search,Gauteng,845.18,0,0.55985981606136,High
116278,10084258,163087,Jersey MTB Gravity 2.0 - Long Sleeve - Women,Apparel,Marketplace,KwaZulu-Natal,679.71,0,0.5598597964638303,High
148690,10107745,124653,Pant MTB Gravity 4.0 V24,Apparel,Organic Search,Western Cape,1959.63,0,0.5598589740224965,High
108792,10078834,33661,Jersey MTB Trail 3.0,Apparel,Organic Search,Limpopo,1533.44,0,0.5598557027479615,High
272990,10197818,151232,Jersey MTB Gravity 3.0 - Women,Apparel,Direct,Gauteng,778.23,0,0.5598541596701042,High
87994,10063763,110871,Pants MTB Gravity 8.0,Apparel,Paid Search,Limpopo,2791.35,0,0.5598443507274826,High
15941,10011550,99933,Jersey MTB Gravity 3.0 - Long Sleeve,Apparel,Paid Search,KwaZulu-Natal,972.82,0,0.5598442204415152,High
52771,10038239,146552,Jersey MTB Endurance 5.0,Apparel,Direct,Gauteng,1166.01,0,0.5598441243750337,High
119292,10086442,24727,Jersey MTB Trail 4.0,Apparel,Email,Gauteng,987.78,0,0.5598414620851468,High
3406,10002467,11417,Shorts MTB Gravity 2.0,Apparel,Direct,Free State,3537.66,0,0.5598398928284575,High
263313,10190805,52462,Pant MTB Gravity 4.0 V24,Apparel,Email,Western Cape,3965.93,0,0.5598384230410534,High
272315,10197328,121626,T-Shirt Core,Apparel,Paid Search,Western Cape,496.93,0,0.5598381008056555,High
79473,10057588,103173,Pant MTB Gravity 4.0 V24,Apparel,Organic Search,KwaZulu-Natal,1945.3,0,0.5598376980658463,High
248784,10180277,130387,Long Sleeve Shirt Core,Apparel,Organic Search,Gauteng,691.91,0,0.5598373830467605,High
58091,10042094,6038,Jersey MTB Enduro 3.0 V24,Apparel,Direct,Gauteng,792.51,0,0.5598351865319546,High
113941,10082565,50570,Jersey MTB Enduro 3.0 - Women,Apparel,Organic Search,Gauteng,820.78,0,0.5598337489618037,High
221760,10160694,88280,Jersey MTB Gravity 3.0 V24,Apparel,Organic Search,Western Cape,4105.94,0,0.5598204933484026,High
225015,10163053,34529,Polo Shirt Long Sleeve Team,Apparel,Organic Search,Mpumalanga,678.82,1,0.5598186772993925,High
27214,10019719,2845,Jersey MTB Gravity 2.0 - Long Sleeve - Women,Apparel,Email,Gauteng,698.69,0,0.5598153376327425,High
50764,10036784,144061,Jersey MTB Gravity 2.0,Apparel,Direct,KwaZulu-Natal,666.68,0,0.5598151277047302,High
152681,10110637,100453,Jersey MTB Trail 6.0 Cargo - Long Sleeve,Apparel,Direct,KwaZulu-Natal,4853.54,0,0.5598105287986622,High
41892,10030355,79310,Jersey MTB Endurance 6.0,Apparel,Marketplace,KwaZulu-Natal,2387.54,0,0.5598098857834707,High
167666,10121496,176181,Jersey Moto 4.5 Enduro,Apparel,Paid Search,Free State,877.26,0,0.5598093091251987,High
175054,10126850,179551,Jersey MTB Gravity 3.0 V23,Apparel,Paid Search,Western Cape,546.17,0,0.5598090176934837,High
64737,10046910,116251,Pants Moto 4.5 V24,Apparel,Direct,Eastern Cape,3292.07,0,0.5598071760856232,High
284069,10205846,113859,Jersey MTB Endurance 6.0 - Women,Apparel,Organic Search,KwaZulu-Natal,1153.42,0,0.5598039156059719,High
239201,10173333,69416,Pants Moto 4.5 V24,Apparel,Organic Search,Gauteng,5253.54,0,0.559802839437763,High
200795,10145502,97827,Jersey MTB Enduro 4.0 V23,Apparel,Email,Western Cape,1173.52,0,0.559798712539195,High
141574,10102589,128872,Jersey MTB Gravity  1.0 V24,Apparel,Email,Limpopo,1375.39,0,0.5597978778842001,High
70890,10051368,36355,Jersey MTB All Mountain 2.0 V23,Apparel,Email,Gauteng,976.5,0,0.5597964541033429,High
52309,10037904,170970,Jersey MTB Trail 4.0,Apparel,Direct,Limpopo,1090.8,0,0.5597955055387965,High
98176,10071141,1158,Jersey MTB All Mountain 2.0 V24 - Women,Apparel,Organic Search,Gauteng,694.37,0,0.5597952834344563,High
122400,10088694,109486,Jersey Moto 5.5 UltraWeld,Apparel,Paid Social,Western Cape,1390.79,0,0.5597947128237891,High
82361,10059681,5797,Jersey Moto 5.5 UltraWeld -V25,Apparel,Paid Social,Western Cape,1488.73,0,0.5597946544884888,High
22203,10016088,131682,Jacket ADV MultiTour 5.5 - Women,Apparel,Direct,Western Cape,19900.03,0,0.55979386288716,High
153350,10111122,91783,Jersey MTB Trail 3.0 - Women,Apparel,Organic Search,International,694.28,0,0.5597936224241431,High
145346,10105322,138296,Jersey MTB All Mountain 3.0 V23 - Women,Apparel,Email,Gauteng,597.35,0,0.5597922356435564,High
17336,10012561,3743,Pant MTB Gravity 4.0 V24,Apparel,Paid Social,Mpumalanga,1916.19,0,0.5597893714019282,High
264108,10191381,145160,Jersey MTB Trail 3.0,Apparel,Direct,Western Cape,2369.46,0,0.5597877651632894,High
282767,10204902,83592,Hoodie Zip Premium - Women,Apparel,Direct,Western Cape,985.08,0,0.5597871038873034,High
147492,10106877,154964,Shorts MTB Enduro 2.0 V24,Apparel,Email,Limpopo,3532.17,0,0.5597856597750532,High
184383,10133610,49267,Polo Shirt Short Sleeve Team,Apparel,Direct,Gauteng,1713.07,0,0.5597849906176908,High
17626,10012771,7391,Polo Shirt Short Sleeve Team,Apparel,Paid Search,Gauteng,823.4,1,0.5597832214544493,High
235889,10170933,7495,T-Shirt Core,Apparel,Organic Search,Mpumalanga,375.11,0,0.5597816949791181,High
240695,10174415,51099,Jersey MTB All Mountain 2.0 V23,Apparel,Email,Eastern Cape,1421.71,0,0.5597811222718251,High
286715,10207763,115692,Pants Moto 4.5 - Women,Apparel,Email,Gauteng,5283.43,0,0.5597774019498514,High
259154,10187792,21647,Hoodie - Core,Apparel,Marketplace,Limpopo,558.1,0,0.559776383426581,High
79337,10057489,109252,Jersey MTB Endurance 5.0,Apparel,Paid Search,Free State,1551.61,0,0.5597759717106211,High
68214,10049429,177754,Jersey MTB Enduro 4.0 V24,Apparel,Marketplace,Western Cape,854.08,0,0.559772312000926,High
130480,10094550,145296,Pants MTB Enduro 3.0,Apparel,Organic Search,Gauteng,1470.47,0,0.5597719455710914,High
69593,10050428,98508,T-Shirt Core,Apparel,Email,Gauteng,493.21,0,0.5597703774818018,High
135443,10098146,171223,Jersey MTB Trail 3.0 - Long Sleeve,Apparel,Direct,Free State,2609.56,0,0.5597698060356265,High
165646,10120032,163187,Jersey Moto 4.5 Lite - Women,Apparel,Organic Search,Western Cape,823.17,0,0.5597697904025309,High
484,10000350,136297,Jersey MTB Trail 1.0 X-Flow,Apparel,Organic Search,Eastern Cape,1362.94,0,0.5597691663509687,High
192961,10139826,90144,Jersey Moto 4.5 WindBlock,Apparel,Direct,KwaZulu-Natal,2926.95,0,0.5597667024950039,High
170627,10123642,35578,Jersey Moto 3.5,Apparel,Organic Search,Gauteng,679.06,0,0.5597643892575059,High
118572,10085921,141097,Long Sleeve Shirt Tech,Apparel,Organic Search,Western Cape,4295.3,0,0.5597618527581724,High
47745,10034597,174290,Sweater Premium,Apparel,Organic Search,Western Cape,841.16,0,0.5597603556570349,High
66009,10047831,61637,Jersey Moto 4.5 Enduro,Apparel,Paid Search,Western Cape,887.36,0,0.5597517019003337,High
115124,10083422,75875,Jersey Moto 4.5 X-Flow,Apparel,Paid Social,Western Cape,652.06,0,0.5597504792349693,High
25216,10018271,108877,Jersey MTB All Mountain 2.0 V22 - Women,Apparel,Paid Search,KwaZulu-Natal,293.85,0,0.5597468531145036,High
258193,10187095,82663,Jersey Moto 3.5,Apparel,Email,Gauteng,1358.66,0,0.5597439928459663,High
32904,10023842,119271,T-Shirt Core,Apparel,Organic Search,Limpopo,1182.03,0,0.5597417325207481,High
18703,10013552,129827,T-Shirt Core - Women,Apparel,Paid Search,Western Cape,561.42,0,0.5597380493293406,High
70487,10051076,152728,Jersey MTB Trail 4.0 V24,Apparel,Email,Eastern Cape,1099.35,0,0.5597364491120816,High
2248,10001628,140839,Pant MTB Trail 2.0 V24,Apparel,Direct,KwaZulu-Natal,1670.08,0,0.559735306995758,High
54031,10039152,152954,Jersey MTB Trail 4.0,Apparel,Direct,KwaZulu-Natal,2285.59,0,0.5597351423670289,High
96456,10069894,56920,Pants MTB Gravity 4.0 - Women,Apparel,Email,Gauteng,1914.09,0,0.5597351317772359,High
51573,10037371,5314,Jersey MTB Endurance 5.0 - Women,Apparel,Marketplace,KwaZulu-Natal,1180.97,0,0.5597334258796516,High
121869,10088310,142714,Jersey MTB Trail 4.0 - Long Sleeve,Apparel,Paid Social,International,1087.97,0,0.5597309357659488,High
58082,10042087,53975,Jersey MTB All Mountain 2.0 V24 - Junior,Apparel,Organic Search,Western Cape,590.45,0,0.5597290629129719,High
17189,10012455,179077,Jersey MTB Trail 3.0 - Women,Apparel,Organic Search,Western Cape,1388.56,0,0.5597264166469952,High
107760,10078086,92586,Shorts MTB All Mountain 2.0 V22 - Women,Apparel,Organic Search,Free State,1990.35,1,0.5597222450065986,High
160065,10115988,159825,Pants Moto 4.5 - Women,Apparel,Direct,Mpumalanga,2678.88,0,0.5597214005586281,High
146948,10106483,29432,Jersey MTB All Mountain 2.0,Apparel,Direct,Western Cape,1529.23,0,0.5597210723709172,High
209770,10152006,72535,Jersey MTB Trail 1.0 X-flow V24,Apparel,Organic Search,Western Cape,692.33,0,0.5597170220212809,High
260055,10188444,124431,Long Sleeve Shirt Core,Apparel,Email,Western Cape,840.76,0,0.5597131030243744,High
142208,10103048,133556,Jersey MTB Trail 3.0 V24,Apparel,Direct,KwaZulu-Natal,875.13,0,0.5597111510232311,High
52230,10037847,108782,Jersey MTB All Mountain 3.0,Apparel,Paid Search,Eastern Cape,884.52,0,0.5597091036382987,High
271190,10196513,157745,Jersey MTB Gravity 2.0 - Long Sleeve - Women,Apparel,Marketplace,KwaZulu-Natal,1330.78,0,0.5597057871867338,High
17067,10012366,17935,Jersey Moto 3.5,Apparel,Email,Gauteng,1337.54,0,0.5597057047333407,High
232020,10168129,16580,Jersey MTB All Mountain 3.0 V23 - Women,Apparel,Email,Gauteng,591.81,0,0.5597038011600901,High
141405,10102466,49887,T-shirt Tech - Women,Apparel,Organic Search,Western Cape,767.7,0,0.5597035653392199,High
41732,10030239,83277,Jersey MTB Endurance 3.0 - Women,Apparel,Paid Search,Western Cape,986.06,0,0.5597031309802295,High
296238,10214664,40039,Polo Shirt Long Sleeve Team,Apparel,Direct,Western Cape,674.51,0,0.559698250354942,High
167387,10121294,36330,Jersey MTB All Mountain 2.0 V23,Apparel,Organic Search,Western Cape,496.39,0,0.5596981724419113,High
23114,10016748,157008,T-Shirt Core,Apparel,Organic Search,Western Cape,573.36,1,0.5596964088961898,High
198495,10143836,80938,Pants Moto 4.5,Apparel,Direct,Western Cape,2654.17,1,0.5596960220802774,High
254072,10184109,8988,Jersey Moto 4.5 Lite -V24,Apparel,Organic Search,International,1327.68,0,0.5596956689512279,High
201355,10145908,136056,T-Shirt Premium - Women,Apparel,Paid Social,Mpumalanga,442.37,0,0.5596921498235342,High
4505,10003263,89344,Shorts MTB Enduro 3.0 V22,Apparel,Organic Search,KwaZulu-Natal,2889.76,0,0.5596908291897199,High
175282,10127015,173234,Jersey MTB Enduro 4.0 V24,Apparel,Paid Search,KwaZulu-Natal,885.76,0,0.5596892760667641,High
111316,10080663,113902,Jersey MTB Gravity 5.0,Apparel,Paid Search,Mpumalanga,2520.46,0,0.559687212883149,High
246901,10178913,38869,Pants MTB Trail 2.0,Apparel,Organic Search,KwaZulu-Natal,1575.05,0,0.559685337542775,High
263183,10190711,58133,Pants MTB Trail 2.0 - Women,Apparel,Organic Search,KwaZulu-Natal,1331.86,0,0.5596801088362434,High
152316,10110373,12461,Jersey MTB All Mountain 2.0 V22 - Women,Apparel,Paid Search,Limpopo,289.04,0,0.5596754091425273,High
29359,10021273,96826,Jersey MTB All Mountain 2.0,Apparel,Direct,Gauteng,787.35,0,0.5596749739914585,High
99648,10072207,106281,Jersey Moto 4.5 Lite,Apparel,Organic Search,Western Cape,840.77,0,0.5596747494502494,High
60945,10044162,107635,Jersey MTB Gravity 2.0 V24,Apparel,Direct,Western Cape,718.73,0,0.5596709911983512,High
12503,10009059,27433,Jersey MTB Endurance 6.0 - Women,Apparel,Email,Western Cape,1547.78,0,0.559669341177448,High
110722,10080232,25174,Long Sleeve Shirt Core,Apparel,Organic Search,International,691.09,0,0.5596674272232176,High
249360,10180694,126069,Jersey MTB Trail 3.0 - Women,Apparel,Organic Search,Limpopo,1963.2,0,0.559665338934897,High
293026,10212336,1265,Jersey MTB Gravity 1.0,Apparel,Direct,KwaZulu-Natal,1576.59,0,0.5596632565706308,High
73080,10052955,65683,Jersey MTB Gravity 2.0 V24,Apparel,Marketplace,Western Cape,1427.18,0,0.5596630680944297,High
169327,10122700,5706,Jacket ADV Rally 5.5,Apparel,Paid Search,Western Cape,6550.44,0,0.5596625562541977,High
125894,10091226,143382,Pants Moto 4.5 Enduro,Apparel,Organic Search,KwaZulu-Natal,2948.29,0,0.559662009404181,High
230650,10167136,53225,Pants Moto 5.5 I.K.S,Apparel,Email,Gauteng,3475.01,0,0.5596598930907234,High
212319,10153853,74287,Jersey Moto 5.5 UltraWeld -V25,Apparel,Direct,KwaZulu-Natal,2889.34,0,0.5596584639376725,High
245072,10177587,13986,Jersey MTB Endurance 5.0 - Women,Apparel,Paid Search,Western Cape,1126.88,0,0.5596557122227854,High
253502,10183696,32387,Jersey MTB Endurance 6.0,Apparel,Paid Social,Western Cape,1088.02,0,0.5596522479415073,High
130764,10094755,145395,Jersey MTB Gravity 2.0,Apparel,Email,Eastern Cape,667.45,0,0.5596512824176064,High
172492,10124993,260,Pants MTB HydraDri 3.0,Apparel,Paid Social,KwaZulu-Natal,4245.79,0,0.5596488025136648,High
33615,10024357,121043,Jersey MTB Gravity 5.0,Apparel,Direct,Gauteng,1248.39,0,0.5596476479443987,High
32290,10023397,173548,T-shirt Tech,Apparel,Organic Search,Western Cape,754.28,0,0.5596460613242976,High
210742,10152710,65822,T-shirt Tech - Women,Apparel,Organic Search,Western Cape,763.55,0,0.559644452542296,High
66905,10048481,169554,Shorts MTB Enduro 3.0 V23,Apparel,Direct,Western Cape,1774.66,0,0.5596382308361992,High
129469,10093817,39982,Top Cap Headset CeraMAG Ti Bolt,Apparel,Email,Western Cape,590.15,0,0.5596370542031911,High
118108,10085584,64286,Jersey MTB Endurance 6.0 - Women,Apparel,Paid Social,Gauteng,1554.07,0,0.5596355720596647,High
149881,10108608,174142,Polo Shirt Short Sleeve Team,Apparel,Direct,KwaZulu-Natal,1730.21,1,0.5596344809329241,High
177385,10128539,155086,Hoodie Core,Apparel,Organic Search,KwaZulu-Natal,2561.83,0,0.5596342802387958,High
180836,10131039,67604,Jersey MTB Gravity 3.0,Apparel,Email,Limpopo,856.51,0,0.5596318849178896,High
237528,10172121,1739,T-shirt Tech,Apparel,Paid Social,KwaZulu-Natal,782.06,0,0.5596316448784624,High
145294,10105284,169653,Jersey MTB All Mountain 2.0 V23 - Women,Apparel,Paid Search,Western Cape,497.34,0,0.5596306629500103,High
157969,10114469,94655,Jacket ADV 5.5 ThermaFlow,Apparel,Email,Gauteng,5187.71,0,0.5596299373052024,High
275387,10199555,2867,Pants MTB Gravity 4.0 - Junior,Apparel,Direct,Western Cape,1989.3,1,0.5596290593561931,High
115410,10083629,15408,T-Shirt Core,Apparel,Email,Gauteng,486.3,0,0.5596216471294331,High
256425,10185814,112907,Jersey MTB Gravity 2.0 - Long Sleeve - Women,Apparel,Organic Search,Free State,1365.63,0,0.5596198527378967,High
225132,10163138,105562,Jersey MTB Gravity 4.0 V24 - Women,Apparel,Marketplace,Western Cape,977.54,0,0.5596189768779802,High
222356,10161126,61311,Jersey MTB Trail 1.0 X-flow V24,Apparel,Organic Search,Limpopo,698.62,0,0.5596185160156406,High
65709,10047614,132730,Jersey MTB Endurance 3.0,Apparel,Direct,Free State,2884.49,0,0.5596172595877731,High
93360,10067651,113244,Jersey MTB Trail 3.0 V22,Apparel,Organic Search,Gauteng,758.81,0,0.559614473794344,High
134948,10097787,176240,Jersey MTB Trail 4.0,Apparel,Paid Search,International,956.81,0,0.5596130683646271,High
233590,10169267,73853,Hoodie Core,Apparel,Paid Social,KwaZulu-Natal,3739.28,0,0.5596125431881516,High
223125,10161684,113305,Jersey MTB All Mountain 2.0 V23,Apparel,Paid Social,Mpumalanga,491.94,1,0.5596104544090118,High
60483,10043827,131936,Hoodie Zip Premium,Apparel,Paid Social,KwaZulu-Natal,2926.98,0,0.5596103889220899,High
36875,10026720,48997,Jersey MTB All Mountain 2.0 V23,Apparel,Email,Gauteng,1476.17,0,0.5596054616151519,High
156868,10113671,52365,Jersey MTB Gravity 5.0,Apparel,Organic Search,KwaZulu-Natal,1282.34,0,0.5596044986032198,High
138832,10100602,36843,T-shirt Tech - Women,Apparel,Organic Search,Gauteng,794.56,0,0.5596042647746791,High
207379,10150273,141611,Jersey MTB Trail 1.0 V23,Apparel,Direct,International,492.24,0,0.559602559947007,High
89511,10064862,40891,Long Sleeve Shirt Core,Apparel,Paid Search,Western Cape,692.1,1,0.5596017716731577,High
237505,10172104,28969,Hoodie Zip Premium,Apparel,Paid Social,Mpumalanga,989.3,0,0.5596017332556826,High
175373,10127081,155856,T-Shirt Core,Apparel,Paid Search,KwaZulu-Natal,360.88,0,0.5596013143194731,High
142834,10103502,38465,Jersey Moto 4.5 Enduro,Apparel,Paid Social,Western Cape,853.06,0,0.5595978367856993,High
66116,10047909,91186,Jersey Moto 4.5 Lite V25-,Apparel,Paid Search,Gauteng,2643.05,0,0.559597137500474,High
168927,10122410,81072,Jersey MTB Gravity 1.0,Apparel,Direct,Western Cape,972.54,0,0.5595964780243112,High
30128,10021831,114958,Jersey MTB Enduro 3.0 V23,Apparel,Organic Search,Western Cape,1492.93,0,0.5595952182883397,High
57157,10041417,144095,T-Shirt Core,Apparel,Organic Search,Gauteng,752.08,0,0.5595936718078799,High
237278,10171939,32789,Pants MTB Gravity 4.0 - Women,Apparel,Paid Search,Free State,7782.17,0,0.5595935527342701,High
234526,10169945,36649,Shorts MTB Gravity 2.0,Apparel,Organic Search,Mpumalanga,1186.11,0,0.5595896645940948,High
3938,10002852,155348,Jersey Moto 3.5,Apparel,Organic Search,Gauteng,668.49,0,0.5595840798313,High
36319,10026317,157595,Jersey Moto 4.5 Enduro,Apparel,Direct,Western Cape,871.43,0,0.5595836582696988,High
50214,10036386,131515,Cap Trucker - Speed Company Racing,Apparel,Paid Search,KwaZulu-Natal,196.82,1,0.5595819503238357,High
172291,10124847,110885,Jersey MTB Trail 4.0,Apparel,Marketplace,KwaZulu-Natal,964.94,0,0.5595792418755325,High
109080,10079042,11437,Pants Moto 3.5,Apparel,Organic Search,Western Cape,1674.1,0,0.5595778649277094,High
174574,10126502,14485,Jacket ADV 3.5 ThermaFlow,Apparel,Organic Search,Western Cape,1743.67,0,0.5595774389995893,High
204510,10148194,103833,Shorts MTB Trail 3.0V22,Apparel,Organic Search,Free State,683.0,0,0.5595760994105459,High
170998,10123910,142904,Pant ADV FlowTour 5.5,Apparel,Email,Free State,5129.07,0,0.559570451728976,High
163145,10118220,84396,Jersey Moto 4.5 Enduro,Apparel,Paid Search,Gauteng,396.74,1,0.5595704454645694,High
200137,10145026,43709,Jersey MTB Trail 1.0 V23,Apparel,Email,Western Cape,491.94,0,0.5595698027349592,High
296660,10214970,62459,Jacket ADV Rain Cover,Apparel,Email,Western Cape,1772.89,0,0.5595661667622633,High
206080,10149332,48276,T-Shirt Core,Apparel,Organic Search,International,583.88,0,0.5595659088874662,High
180193,10130573,70263,Jersey MTB Enduro 3.0 V23,Apparel,Organic Search,Western Cape,497.15,1,0.5595656788773772,High
58221,10042188,170545,Shorts MTB All Mountain 2.0 V22 - Women,Apparel,Paid Social,Gauteng,484.77,0,0.5595631853816877,High
120081,10087014,71546,Long Sleeve Shirt Core,Apparel,Direct,Gauteng,1519.84,0,0.5595598231313305,High
162485,10117742,121493,Shorts MTB Trail 6.0 Cargo,Apparel,Paid Social,International,2144.06,0,0.5595589216418828,High
162705,10117901,175907,Jersey MTB Trail 4.0,Apparel,Paid Social,KwaZulu-Natal,2820.78,0,0.5595582827640118,High
37078,10026867,118864,Shorts Liner MTB 3.0,Apparel,Direct,Western Cape,740.2,0,0.5595554967859783,High
147590,10106948,70667,Jersey MTB Trail 3.0 V23,Apparel,Organic Search,Gauteng,587.08,0,0.5595510189279338,High
44351,10032137,70189,Jersey MTB Endurance 6.0,Apparel,Paid Social,Gauteng,1160.87,0,0.5595494119171327,High
96260,10069752,8644,Jersey MTB Endurance 3.0,Apparel,Direct,Western Cape,994.15,0,0.5595484413653723,High
145668,10105555,36430,Jersey MTB Gravity 4.0 V24 - Women,Apparel,Email,Gauteng,965.54,0,0.5595482881978635,High
96866,10070192,87864,Pant MTB Enduro 4.0 - Women,Apparel,Direct,Western Cape,5132.49,0,0.559547851457283,High
171960,10124607,102606,Jacket ADV DriTour 5.5,Apparel,Email,Free State,8561.0,0,0.5595464668931638,High
171722,10124435,134618,Jersey MTB Trail 1.0 V23,Apparel,Direct,Gauteng,482.83,0,0.5595463882828432,High
162113,10117472,52207,Pants MTB Trail 2.0,Apparel,Organic Search,Gauteng,1551.1,0,0.5595452337678607,High
111955,10081126,128925,Jersey MTB Gravity 2.0 V23,Apparel,Paid Search,KwaZulu-Natal,555.37,0,0.5595394301016541,High
